Date;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-01-29T08:00:00.0/2020-01-29T09:00:00.0;411.1224;280.6743;200.0123;80.6620;680.0762;202.1398;75.4252;126.7147;259.5128;1.0000
2020-01-29T09:00:00.0/2020-01-29T10:00:00.0;525.0552;377.5156;283.1441;94.3715;756.1564;169.8745;4.9959;164.8786;12.9603;1.0000
2020-01-29T10:00:00.0/2020-01-29T11:00:00.0;581.5244;425.7380;328.3828;97.3552;792.5784;232.0249;14.5801;217.4448;35.3904;1.0000
2020-01-29T11:00:00.0/2020-01-29T12:00:00.0;576.6882;420.3113;325.3646;94.9467;791.8397;197.0802;7.8148;189.2654;19.4011;1.0000
2020-01-29T12:00:00.0/2020-01-29T13:00:00.0;510.8829;362.8266;275.9341;86.8925;757.2983;114.6527;2.2616;112.3911;5.7881;1.0000
2020-01-29T13:00:00.0/2020-01-29T14:00:00.0;388.6002;259.4403;187.1197;72.3206;671.8924;45.6956;0.0000;45.6956;0.0000;1.0000
2020-01-29T14:00:00.0/2020-01-29T15:00:00.0;218.1813;124.1278;76.5314;47.5964;470.1580;15.2599;0.0000;15.2599;0.0000;0.9083
2020-01-29T15:00:00.0/2020-01-29T16:00:00.0;33.5771;12.7056;4.3815;8.3242;70.6453;1.7912;0.0000;1.7912;0.0000;0.7167
2020-01-29T16:00:00.0/2020-01-29T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-29T17:00:00.0/2020-01-29T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-29T18:00:00.0/2020-01-29T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-29T19:00:00.0/2020-01-29T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-29T20:00:00.0/2020-01-29T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-29T21:00:00.0/2020-01-29T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-29T22:00:00.0/2020-01-29T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-29T23:00:00.0/2020-01-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-30T00:00:00.0/2020-01-30T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-30T01:00:00.0/2020-01-30T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-30T02:00:00.0/2020-01-30T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-30T03:00:00.0/2020-01-30T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-30T04:00:00.0/2020-01-30T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-30T05:00:00.0/2020-01-30T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-30T06:00:00.0/2020-01-30T07:00:00.0;57.9600;25.6400;12.2740;13.3660;157.4341;25.6400;12.2740;13.3660;157.4341;0.8583
2020-01-30T07:00:00.0/2020-01-30T08:00:00.0;252.3424;156.0419;110.0299;46.0120;595.1613;154.1326;107.3482;46.7845;583.5739;1.0000
2020-01-30T08:00:00.0/2020-01-30T09:00:00.0;416.3275;292.2065;231.9204;60.2860;778.4486;270.4306;187.4641;82.9665;634.7246;1.0000
2020-01-30T09:00:00.0/2020-01-30T10:00:00.0;530.5696;390.8013;323.0198;67.7815;853.8303;318.5813;147.6834;170.8979;386.2562;1.0000
2020-01-30T10:00:00.0/2020-01-30T11:00:00.0;587.2907;439.2596;366.8044;72.4553;876.4554;347.4504;138.2485;209.2020;330.4539;1.0000
2020-01-30T11:00:00.0/2020-01-30T12:00:00.0;582.6319;433.9488;360.3947;73.5540;867.9194;378.8403;217.8497;160.9906;526.7589;1.0000
2020-01-30T12:00:00.0/2020-01-30T13:00:00.0;516.9177;375.2102;305.3475;69.8627;828.0483;235.2175;79.2644;155.9531;204.6138;1.0000
2020-01-30T13:00:00.0/2020-01-30T14:00:00.0;394.6339;269.6104;209.2703;60.3401;740.2477;69.9026;2.3185;67.5841;9.6873;1.0000
2020-01-30T14:00:00.0/2020-01-30T15:00:00.0;224.1224;132.2422;90.0555;42.1866;542.6204;24.1432;0.7565;23.3868;3.4700;0.9083
2020-01-30T15:00:00.0/2020-01-30T16:00:00.0;36.8573;15.0332;6.5390;8.4942;103.2946;2.1499;0.0000;2.1499;0.0000;0.7083
2020-01-30T16:00:00.0/2020-01-30T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-30T17:00:00.0/2020-01-30T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-30T18:00:00.0/2020-01-30T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-30T19:00:00.0/2020-01-30T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-30T20:00:00.0/2020-01-30T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-30T21:00:00.0/2020-01-30T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-30T22:00:00.0/2020-01-30T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-30T23:00:00.0/2020-01-31T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-31T00:00:00.0/2020-01-31T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-31T01:00:00.0/2020-01-31T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-31T02:00:00.0/2020-01-31T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-31T03:00:00.0/2020-01-31T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-31T04:00:00.0/2020-01-31T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-31T05:00:00.0/2020-01-31T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-31T06:00:00.0/2020-01-31T07:00:00.0;61.4533;25.6946;11.0513;14.6433;136.2702;10.5082;0.0073;10.5009;0.0737;0.8417
2020-01-31T07:00:00.0/2020-01-31T08:00:00.0;257.3389;150.2718;99.9884;50.2834;529.3552;86.6403;0.3626;86.2776;1.6303;1.0000
2020-01-31T08:00:00.0/2020-01-31T09:00:00.0;421.6593;279.9501;213.6603;66.2898;707.7098;126.7923;3.2403;123.5521;11.8110;1.0000
2020-01-31T09:00:00.0/2020-01-31T10:00:00.0;536.1981;374.8155;300.2507;74.5648;785.0018;107.5037;0.0119;107.4917;0.0299;1.0000
2020-01-31T10:00:00.0/2020-01-31T11:00:00.0;593.1572;423.0321;343.4185;79.6136;812.2411;161.2281;1.9060;159.3220;4.4577;1.0000
2020-01-31T11:00:00.0/2020-01-31T12:00:00.0;588.6618;419.1675;338.5611;80.6064;806.7897;147.0506;0.7363;146.3143;1.7521;1.0000
2020-01-31T12:00:00.0/2020-01-31T13:00:00.0;523.0254;363.2265;286.3343;76.8922;767.1409;103.8792;3.0082;100.8710;8.7023;1.0000
2020-01-31T13:00:00.0/2020-01-31T14:00:00.0;400.7290;261.3678;194.3143;67.0535;676.3214;189.8685;46.4272;143.4413;179.9468;1.0000
2020-01-31T14:00:00.0/2020-01-31T15:00:00.0;230.1157;128.4740;81.4789;46.9951;476.2756;128.4740;81.4789;46.9951;476.2756;0.9083
2020-01-31T15:00:00.0/2020-01-31T16:00:00.0;40.3506;15.3213;5.6163;9.7050;83.3909;15.3213;5.6163;9.7050;83.3909;0.6917
2020-01-31T16:00:00.0/2020-01-31T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-31T17:00:00.0/2020-01-31T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-31T18:00:00.0/2020-01-31T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-31T19:00:00.0/2020-01-31T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-31T20:00:00.0/2020-01-31T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-31T21:00:00.0/2020-01-31T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-31T22:00:00.0/2020-01-31T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-31T23:00:00.0/2020-02-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-01T00:00:00.0/2020-02-01T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-01T01:00:00.0/2020-02-01T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-01T02:00:00.0/2020-02-01T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-01T03:00:00.0/2020-02-01T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-01T04:00:00.0/2020-02-01T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-01T05:00:00.0/2020-02-01T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-01T06:00:00.0/2020-02-01T07:00:00.0;65.1262;28.1230;12.9101;15.2130;156.2673;28.1230;12.9101;15.2130;156.2673;0.8333
2020-02-01T07:00:00.0/2020-02-01T08:00:00.0;262.4702;156.3563;105.9019;50.4544;551.2859;156.3563;105.9019;50.4544;551.2859;1.0000
2020-02-01T08:00:00.0/2020-02-01T09:00:00.0;427.1149;288.3910;219.7127;68.6783;718.5827;288.3910;219.7127;68.6783;718.5827;1.0000
2020-02-01T09:00:00.0/2020-02-01T10:00:00.0;541.9375;385.0988;305.9245;79.1743;791.1962;385.0988;305.9245;79.1743;791.1962;1.0000
2020-02-01T10:00:00.0/2020-02-01T11:00:00.0;599.1206;433.7372;348.7302;85.0069;816.3917;433.7372;348.7302;85.0069;816.3917;1.0000
2020-02-01T11:00:00.0/2020-02-01T12:00:00.0;594.7744;429.3734;342.9086;86.4648;808.5305;429.3734;342.9086;86.4648;808.5305;1.0000
2020-02-01T12:00:00.0/2020-02-01T13:00:00.0;529.2026;371.9660;288.8879;83.0781;764.6691;371.9660;288.8879;83.0781;764.6691;1.0000
2020-02-01T13:00:00.0/2020-02-01T14:00:00.0;406.8821;267.8003;194.7051;73.0952;667.0264;223.6082;120.1945;103.4137;388.8929;1.0000
2020-02-01T14:00:00.0/2020-02-01T15:00:00.0;236.1582;132.3718;80.8135;51.5583;459.7231;41.5852;1.0472;40.5380;4.6237;0.9083
2020-02-01T15:00:00.0/2020-02-01T16:00:00.0;43.9806;16.8096;5.7908;11.0188;82.1597;2.2347;0.0000;2.2347;0.0000;0.6833
2020-02-01T16:00:00.0/2020-02-01T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-01T17:00:00.0/2020-02-01T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-01T18:00:00.0/2020-02-01T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-01T19:00:00.0/2020-02-01T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-01T20:00:00.0/2020-02-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-01T21:00:00.0/2020-02-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-01T22:00:00.0/2020-02-01T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-01T23:00:00.0/2020-02-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-02T00:00:00.0/2020-02-02T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-02T01:00:00.0/2020-02-02T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-02T02:00:00.0/2020-02-02T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-02T03:00:00.0/2020-02-02T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-02T04:00:00.0/2020-02-02T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-02T05:00:00.0/2020-02-02T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-02T06:00:00.0/2020-02-02T07:00:00.0;69.0030;32.6949;19.7552;12.9397;241.6914;21.8021;1.4671;20.3350;13.2813;0.8250
2020-02-02T07:00:00.0/2020-02-02T08:00:00.0;267.7336;168.6689;130.0887;38.5801;668.2330;167.0957;125.5994;41.4963;634.0366;1.0000
2020-02-02T08:00:00.0/2020-02-02T09:00:00.0;432.6912;304.6869;254.0861;50.6008;820.7391;304.6869;254.0861;50.6008;820.7391;1.0000
2020-02-02T09:00:00.0/2020-02-02T10:00:00.0;547.7844;403.4791;345.7846;57.6946;884.7116;376.0801;291.8018;84.2783;753.1266;1.0000
2020-02-02T10:00:00.0/2020-02-02T11:00:00.0;605.1773;451.9368;389.7601;62.1766;903.0897;434.2227;355.2909;78.9318;821.6639;1.0000
2020-02-02T11:00:00.0/2020-02-02T12:00:00.0;600.9661;446.9452;383.1808;63.7643;893.9606;446.9452;383.1808;63.7643;893.9606;1.0000
2020-02-02T12:00:00.0/2020-02-02T13:00:00.0;535.4457;388.7246;327.0421;61.6825;855.6176;388.7246;327.0421;61.6825;855.6176;1.0000
2020-02-02T13:00:00.0/2020-02-02T14:00:00.0;413.0899;283.5941;228.6981;54.8959;772.8235;237.1268;130.2572;106.8695;414.1327;1.0000
2020-02-02T14:00:00.0/2020-02-02T15:00:00.0;242.2466;145.7687;105.2370;40.5317;591.1443;126.7602;62.7544;64.0058;391.8690;0.9083
2020-02-02T15:00:00.0/2020-02-02T16:00:00.0;47.8325;20.4419;10.1714;10.2705;143.0655;20.4419;10.1714;10.2705;143.0655;0.6667
2020-02-02T16:00:00.0/2020-02-02T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-02T17:00:00.0/2020-02-02T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-02T18:00:00.0/2020-02-02T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-02T19:00:00.0/2020-02-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-02T20:00:00.0/2020-02-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-02T21:00:00.0/2020-02-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-02T22:00:00.0/2020-02-02T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-02T23:00:00.0/2020-02-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-03T00:00:00.0/2020-02-03T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-03T01:00:00.0/2020-02-03T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-03T02:00:00.0/2020-02-03T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-03T03:00:00.0/2020-02-03T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-03T04:00:00.0/2020-02-03T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-03T05:00:00.0/2020-02-03T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-03T06:00:00.0/2020-02-03T07:00:00.0;73.0884;29.8225;11.6545;18.1680;129.6245;15.3242;6.0077;9.3165;54.4625;0.8167
2020-02-03T07:00:00.0/2020-02-03T08:00:00.0;273.1264;156.9234;98.6618;58.2616;491.8691;60.5055;3.3970;57.1084;25.1304;1.0000
2020-02-03T08:00:00.0/2020-02-03T09:00:00.0;438.3852;288.2523;210.2747;77.9776;669.2543;63.3033;0.0008;63.3024;0.0025;1.0000
2020-02-03T09:00:00.0/2020-02-03T10:00:00.0;553.7354;385.7870;298.6588;87.1283;755.3030;156.0909;2.0778;154.0131;5.0387;1.0000
2020-02-03T10:00:00.0/2020-02-03T11:00:00.0;611.3237;436.8153;347.1993;89.6160;796.0934;270.4708;39.5765;230.8943;90.8297;1.0000
2020-02-03T11:00:00.0/2020-02-03T12:00:00.0;607.2335;435.3595;348.0016;87.3579;803.3435;257.7982;36.3487;221.4495;84.6956;1.0000
2020-02-03T12:00:00.0/2020-02-03T13:00:00.0;541.7513;380.7669;298.6847;82.0822;772.0410;228.4368;24.8696;203.5672;64.6533;1.0000
2020-02-03T13:00:00.0/2020-02-03T14:00:00.0;419.3490;278.6731;206.2811;72.3920;685.9404;210.8005;54.6489;156.1516;184.2030;1.0000
2020-02-03T14:00:00.0/2020-02-03T15:00:00.0;248.3782;143.3464;90.9336;52.4128;495.1079;92.7008;8.8376;83.8632;55.0952;0.9083
2020-02-03T15:00:00.0/2020-02-03T16:00:00.0;51.8510;20.8293;7.9452;12.8841;104.2742;17.1104;1.8867;15.2237;24.7607;0.6500
2020-02-03T16:00:00.0/2020-02-03T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-03T17:00:00.0/2020-02-03T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-03T18:00:00.0/2020-02-03T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-03T19:00:00.0/2020-02-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-03T20:00:00.0/2020-02-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-03T21:00:00.0/2020-02-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-03T22:00:00.0/2020-02-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-03T23:00:00.0/2020-02-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-04T00:00:00.0/2020-02-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-04T01:00:00.0/2020-02-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-04T02:00:00.0/2020-02-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-04T03:00:00.0/2020-02-04T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-04T04:00:00.0/2020-02-04T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-04T05:00:00.0/2020-02-04T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-04T06:00:00.0/2020-02-04T07:00:00.0;77.4339;27.3360;6.0289;21.3071;64.0508;14.4899;0.0187;14.4712;0.1655;0.9250
2020-02-04T07:00:00.0/2020-02-04T08:00:00.0;278.6456;139.3472;59.6595;79.6878;289.3813;30.3220;0.0507;30.2713;0.3286;1.0000
2020-02-04T08:00:00.0/2020-02-04T09:00:00.0;444.1935;258.5577;133.5929;124.9648;419.3799;27.5248;0.0000;27.5248;0.0000;1.0000
2020-02-04T09:00:00.0/2020-02-04T10:00:00.0;559.7870;355.3931;209.7139;145.6792;523.3008;36.5755;0.0000;36.5755;0.0000;1.0000
2020-02-04T10:00:00.0/2020-02-04T11:00:00.0;617.5565;416.6968;279.8513;136.8455;634.7302;101.6931;0.0296;101.6635;0.0666;1.0000
2020-02-04T11:00:00.0/2020-02-04T12:00:00.0;613.5728;426.5962;314.1906;112.4057;717.9537;137.1813;0.0972;137.0841;0.2206;0.9083
2020-02-04T12:00:00.0/2020-02-04T13:00:00.0;548.1160;380.4432;291.6184;88.8248;745.4255;65.0963;0.0842;65.0121;0.2357;0.9667
2020-02-04T13:00:00.0/2020-02-04T14:00:00.0;425.6564;283.8225;215.9346;67.8880;709.0191;109.1845;3.8558;105.3287;12.9051;1.0000
2020-02-04T14:00:00.0/2020-02-04T15:00:00.0;254.5499;152.6932;109.7141;42.9791;592.4613;60.4481;0.7466;59.7015;3.1641;0.9083
2020-02-04T15:00:00.0/2020-02-04T16:00:00.0;56.0271;25.0185;14.1377;10.8808;187.8226;4.8753;0.0000;4.8753;0.0000;0.6417
2020-02-04T16:00:00.0/2020-02-04T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-04T17:00:00.0/2020-02-04T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-04T18:00:00.0/2020-02-04T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-04T19:00:00.0/2020-02-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-04T20:00:00.0/2020-02-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-04T21:00:00.0/2020-02-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-04T22:00:00.0/2020-02-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-04T23:00:00.0/2020-02-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-05T00:00:00.0/2020-02-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-05T01:00:00.0/2020-02-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-05T02:00:00.0/2020-02-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-05T03:00:00.0/2020-02-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-05T04:00:00.0/2020-02-05T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-05T05:00:00.0/2020-02-05T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-02-05T06:00:00.0/2020-02-05T07:00:00.0;81.9743;38.1493;19.8455;18.3038;214.7371;38.1493;19.8455;18.3038;214.7371;0.9167
2020-02-05T07:00:00.0/2020-02-05T08:00:00.0;284.2883;179.2393;130.1604;49.0789;628.0807;179.2393;130.1604;49.0789;628.0807;1.0000
2020-02-05T08:00:00.0/2020-02-05T09:00:00.0;450.1130;317.1120;255.9632;61.1488;793.8934;317.1120;255.9632;61.1488;793.8934;1.0000
2020-02-05T09:00:00.0/2020-02-05T10:00:00.0;565.9359;417.2304;350.6447;66.5857;867.4879;417.2304;350.6447;66.5857;867.4879;1.0000
2020-02-05T10:00:00.0/2020-02-05T11:00:00.0;623.8718;467.9243;399.0006;68.9238;895.9962;467.9243;399.0006;68.9238;895.9962;1.0000
2020-02-05T11:00:00.0/2020-02-05T12:00:00.0;619.9807;464.5199;396.5807;67.9392;896.1272;464.5199;396.5807;67.9392;896.1272;1.0000
2020-02-05T12:00:00.0/2020-02-05T13:00:00.0;554.5364;408.8577;345.6179;63.2399;872.6817;390.0037;308.4431;81.5605;771.6852;1.0000
2020-02-05T13:00:00.0/2020-02-05T14:00:00.0;432.0088;306.0631;251.7159;54.3473;813.7907;299.3205;238.4815;60.8390;776.2925;1.0000
